"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","prevalence_difference","absolute_log2FC","direction","samples_tested","samples_prevalence_25pct","samples_prevalence_50pct","minimum_sample_prevalence","mean_sample_prevalence","maximum_sample_prevalence","consistency_category","biological_review_flag","fc_score","prevalence_score","specificity_score","significance_score","consistency_score","biomarker_score","adjusted_biomarker_score","priority_rank"
5.01307217385714e-25,0.767426128740677,0.412,0.236,1.83608781439692e-20,"ZNF32",0.176,0.767426128740677,"Malignant_enriched",3,3,1,0.316546762589928,0.405769704717094,0.537604456824513,"Consistent_3_of_3","Standard_candidate",0.383713064370338,0.412,0.176,0.986805327583863,1,0.561549065230164,0.561549065230164,620
1.29230235150796e-31,0.669788293633769,0.433,0.227,4.73318659263305e-27,"CCDC57",0.206,0.669788293633769,"Malignant_enriched",3,3,1,0.303621169916435,0.446915752839746,0.618705035971223,"Consistent_3_of_3","Standard_candidate",0.334894146816885,0.433,0.206,1,1,0.561523536704221,0.561523536704221,621
2.81808905643235e-33,1.3041870419581,0.384,0.196,1.03215329780891e-28,"EXOSC3",0.188,1.3041870419581,"Malignant_enriched",3,2,1,0.111510791366906,0.362298544099774,0.506963788300836,"Consistent_2_of_3","Standard_candidate",0.65209352097905,0.384,0.188,1,0.67,0.561423380244763,0.561423380244763,622
7.64980168831131e-49,0.975068704188288,0.524,0.273,2.8018163663609e-44,"MRPL11",0.251,0.975068704188288,"Malignant_enriched",3,2,1,0.205035971223022,0.494714868773505,0.8,"Consistent_2_of_3","Standard_candidate",0.487534352094144,0.524,0.251,1,0.67,0.560883588023536,0.560883588023536,623
5.01634100279391e-31,0.712267305859576,0.407,0.206,1.8372850556833e-26,"ARFGAP2",0.201,0.712267305859576,"Malignant_enriched",3,3,0,0.35933147632312,0.402927480622158,0.478947368421053,"Consistent_3_of_3","Standard_candidate",0.356133652929788,0.407,0.201,1,1,0.560633413232447,0.560633413232447,624
4.33093208175016e-32,0.732632378963121,0.395,0.197,1.58624718426181e-27,"CPEB4",0.198,0.732632378963121,"Malignant_enriched",3,3,0,0.287769784172662,0.385819659768447,0.465789473684211,"Consistent_3_of_3","Standard_candidate",0.36631618948156,0.395,0.198,1,1,0.56017904737039,0.56017904737039,625
2.49927784249344e-46,1.4667670571357,0.276,0.088,9.15385502591647e-42,"FBLN1",0.188,1.4667670571357,"Malignant_enriched",3,2,1,0.0278551532033426,0.272430324322861,0.505263157894737,"Consistent_2_of_3","Standard_candidate",0.73338352856785,0.276,0.188,1,0.67,0.560145882141962,0.560145882141962,626
5.1885940959954e-28,0.770529441859541,0.387,0.205,1.90037447359927e-23,"GET1",0.182,0.770529441859541,"Malignant_enriched",3,3,0,0.26978417266187,0.377449437605758,0.444736842105263,"Consistent_3_of_3","Standard_candidate",0.38526472092977,0.387,0.182,1,1,0.560116180232443,0.560116180232443,627
5.57669629857271e-50,2.38356602499372,0.279,0.089,2.04252078631524e-45,"PITX1",0.19,2.38356602499372,"Malignant_enriched",3,1,1,0.00359712230215827,0.24959859117544,0.736842105263158,"Sample_specific","Standard_candidate",1,0.279,0.19,1,0.33,0.5598,0.5598,628
2.44379950413805e-30,0.902332800103452,0.313,0.141,8.95066006385601e-26,"NDUFS1",0.172,0.902332800103452,"Malignant_enriched",3,3,0,0.29136690647482,0.311328430291978,0.342618384401114,"Consistent_3_of_3","Standard_candidate",0.451166400051726,0.313,0.172,1,1,0.559791600012931,0.559791600012931,629
2.14092923399945e-51,1.22673296402721,0.377,0.143,7.84136741244638e-47,"TMX4",0.234,1.22673296402721,"Malignant_enriched",3,2,1,0.197771587743733,0.394322196545652,0.611510791366906,"Consistent_2_of_3","Standard_candidate",0.613366482013605,0.377,0.234,1,0.67,0.559541620503401,0.559541620503401,630
4.8943776683929e-37,0.705833379310415,0.393,0.18,1.79261476482559e-32,"MMAB",0.213,0.705833379310415,"Malignant_enriched",3,3,0,0.302158273381295,0.384634295202747,0.486842105263158,"Consistent_3_of_3","Standard_candidate",0.352916689655208,0.393,0.213,1,1,0.559429172413802,0.559429172413802,631
2.77994286347816e-32,0.591271418307511,0.464,0.251,1.01818187317751e-27,"CRELD2",0.213,0.591271418307511,"Malignant_enriched",3,3,1,0.289693593314763,0.463142847399254,0.610526315789474,"Consistent_3_of_3","Standard_candidate",0.295635709153755,0.464,0.213,1,1,0.559308927288439,0.559308927288439,632
6.48601777227077e-43,2.30968377235875,0.289,0.112,2.37556886927189e-38,"KLHL5",0.177,2.30968377235875,"Malignant_enriched",3,1,1,0.039568345323741,0.27344209956767,0.651810584958217,"Sample_specific","Standard_candidate",1,0.289,0.177,1,0.33,0.5592,0.5592,633
1.32298246864711e-28,0.617601405189962,0.457,0.255,4.8455555896669e-24,"SLC39A3",0.202,0.617601405189962,"Malignant_enriched",3,3,1,0.305755395683453,0.442178935344614,0.644736842105263,"Consistent_3_of_3","Standard_candidate",0.308800702594981,0.457,0.202,1,1,0.559000175648745,0.559000175648745,634
9.75571514329448e-50,1.268430865221,0.357,0.132,3.57312822838304e-45,"GAS2L1",0.225,1.268430865221,"Malignant_enriched",3,2,1,0.12589928057554,0.335843180022761,0.547368421052632,"Consistent_2_of_3","Standard_candidate",0.6342154326105,0.357,0.225,1,0.67,0.558953858152625,0.558953858152625,635
2.94349957496302e-31,0.832222230931803,0.341,0.159,1.07808615432596e-26,"TRUB2",0.182,0.832222230931803,"Malignant_enriched",3,3,0,0.309352517985612,0.338068392961924,0.378947368421053,"Consistent_3_of_3","Standard_candidate",0.416111115465902,0.341,0.182,1,1,0.558627778866475,0.558627778866475,636
1.54703108458085e-35,0.625796657256942,0.428,0.204,5.66615605038583e-31,"DST",0.224,0.625796657256942,"Malignant_enriched",3,3,0,0.423684210526316,0.427561677384379,0.434540389972145,"Consistent_3_of_3","Standard_candidate",0.312898328628471,0.428,0.224,1,1,0.558624582157118,0.558624582157118,637
4.43644402752434e-61,4.66693162215952,0.265,0.068,1.62489198952107e-56,"APOE",0.197,4.66693162215952,"Malignant_enriched",3,1,1,0.0359712230215827,0.251652236340234,0.676880222841226,"Sample_specific","Standard_candidate",1,0.265,0.197,1,0.33,0.5584,0.5584,638
1.75579520773899e-69,3.45964287621712,0.258,0.055,6.43077552786483e-65,"MT1G",0.203,3.45964287621712,"Malignant_enriched",3,1,1,0,0.242857840981283,0.707520891364902,"Sample_specific","Standard_candidate",1,0.258,0.203,1,0.33,0.5582,0.5582,639
3.83342844213688e-30,0.546051210512574,0.489,0.28,1.40403150121705e-25,"STIP1",0.209,0.546051210512574,"Malignant_enriched",3,3,1,0.33983286908078,0.478593791145064,0.689473684210526,"Consistent_3_of_3","Standard_candidate",0.273025605256287,0.489,0.209,1,1,0.557856401314072,0.557856401314072,640
1.33423233417546e-26,0.72977572617626,0.403,0.224,4.88675934715105e-22,"HK1",0.179,0.72977572617626,"Malignant_enriched",3,3,0,0.318421052631579,0.404507785063549,0.495821727019499,"Consistent_3_of_3","Standard_candidate",0.36488786308813,0.403,0.179,1,1,0.557621965772032,0.557621965772032,641
1.00397599607165e-52,1.37233913567988,0.301,0.092,3.67716248321201e-48,"NPEPL1",0.209,1.37233913567988,"Malignant_enriched",3,2,0,0.203342618384401,0.311110419683605,0.435251798561151,"Consistent_2_of_3","Standard_candidate",0.68616956783994,0.301,0.209,1,0.67,0.557542391959985,0.557542391959985,642
9.31006214566121e-24,0.750658737848571,0.454,0.282,3.40990336146987e-19,"KCNQ1OT1",0.172,0.750658737848571,"Malignant_enriched",3,3,1,0.267409470752089,0.477133461095074,0.748201438848921,"Consistent_3_of_3","Standard_candidate",0.375329368924285,0.454,0.172,0.923362896448837,1,0.557536776698397,0.557536776698397,643
3.38344817651179e-23,0.563244861326467,0.575,0.389,1.23922172912921e-18,"MSI2",0.186,0.563244861326467,"Malignant_enriched",3,3,2,0.420612813370474,0.596218407183065,0.841726618705036,"Consistent_3_of_3","Standard_candidate",0.281622430663234,0.575,0.186,0.895342549002348,1,0.556906990016161,0.556906990016161,644
7.37470763134207e-28,0.543177221862797,0.484,0.273,2.70106041705535e-23,"ERG28",0.211,0.543177221862797,"Malignant_enriched",3,3,2,0.363309352517986,0.473629628770228,0.539473684210526,"Consistent_3_of_3","Standard_candidate",0.271588610931399,0.484,0.211,1,1,0.55689715273285,0.55689715273285,645
1.10925364332447e-24,0.506890945863032,0.534,0.328,4.06275239404019e-20,"CDK4",0.206,0.506890945863032,"Malignant_enriched",3,3,1,0.431654676258993,0.523763209048653,0.660526315789474,"Consistent_3_of_3","Standard_candidate",0.253445472931516,0.534,0.206,0.969558982255311,1,0.556795215571176,0.556795215571176,646
1.62787008147117e-37,2.51806340377511,0.278,0.106,5.9622369603963e-33,"CGA",0.172,2.51806340377511,"Malignant_enriched",3,1,1,0,0.337397450460684,0.996402877697842,"Sample_specific","Standard_candidate",1,0.278,0.172,1,0.33,0.556,0.556,647
8.61115606832936e-30,0.943636438790102,0.279,0.119,3.15392202158631e-25,"DCTN1",0.16,0.943636438790102,"Malignant_enriched",3,3,0,0.252631578947368,0.279600732256886,0.309192200557103,"Consistent_3_of_3","Standard_candidate",0.471818219395051,0.279,0.16,1,1,0.555754554848763,0.555754554848763,648
3.40570078104124e-47,1.43157061641803,0.272,0.083,1.24737196806416e-42,"PCP2",0.189,1.43157061641803,"Malignant_enriched",3,2,0,0.0921052631578947,0.28678212685679,0.41726618705036,"Consistent_2_of_3","Standard_candidate",0.715785308209015,0.272,0.189,1,0.67,0.555146327052254,0.555146327052254,649
6.85469670501671e-42,1.17431701646712,0.399,0.182,2.51060121517942e-37,"CCDC115",0.217,1.17431701646712,"Malignant_enriched",3,2,1,0.169064748201439,0.382658488368373,0.618384401114206,"Consistent_2_of_3","Standard_candidate",0.58715850823356,0.399,0.217,1,0.67,0.55398962705839,0.55398962705839,650
2.72013689517583e-29,0.618383114739628,0.432,0.231,9.96277339227101e-25,"PARL",0.201,0.618383114739628,"Malignant_enriched",3,3,1,0.31294964028777,0.418989370884175,0.623684210526316,"Consistent_3_of_3","Standard_candidate",0.309191557369814,0.432,0.201,1,1,0.553897889342454,0.553897889342454,651
1.17335297245859e-27,0.781930642520165,0.351,0.174,4.29752259692684e-23,"COPG1",0.177,0.781930642520165,"Malignant_enriched",3,3,0,0.250696378830084,0.354466633407832,0.410071942446043,"Consistent_3_of_3","Standard_candidate",0.390965321260082,0.351,0.177,1,1,0.553341330315021,0.553341330315021,652
2.48470521951536e-27,0.567258201710662,0.459,0.256,9.10048133699697e-23,"SECISBP2",0.203,0.567258201710662,"Malignant_enriched",3,3,2,0.28133704735376,0.461177728393447,0.58421052631579,"Consistent_3_of_3","Standard_candidate",0.283629100855331,0.459,0.203,1,1,0.553307275213833,0.553307275213833,653
2.35545935711668e-27,0.620886643692154,0.433,0.238,8.62710544137553e-23,"GSTO2",0.195,0.620886643692154,"Malignant_enriched",3,3,1,0.328947368421053,0.434863046375684,0.540389972144847,"Consistent_3_of_3","Standard_candidate",0.310443321846077,0.433,0.195,1,1,0.553210830461519,0.553210830461519,654
3.78384499651099e-26,0.600789911804038,0.444,0.251,1.38587106842212e-21,"TSR3",0.193,0.600789911804038,"Malignant_enriched",3,3,1,0.292479108635098,0.428592367273166,0.694736842105263,"Consistent_3_of_3","Standard_candidate",0.300394955902019,0.444,0.193,1,1,0.552498738975505,0.552498738975505,655
5.77587559888553e-49,2.12566826187442,0.252,0.072,2.11547219684781e-44,"IDNK",0.18,2.12566826187442,"Malignant_enriched",3,1,0,0.118705035971223,0.24334100817865,0.442896935933148,"Sample_specific","Standard_candidate",1,0.252,0.18,1,0.33,0.5524,0.5524,656
1.31790463014557e-22,0.581593275009395,0.559,0.37,4.82695749837118e-18,"ETHE1",0.189,0.581593275009395,"Malignant_enriched",3,3,1,0.316546762589928,0.535753089362552,0.792105263157895,"Consistent_3_of_3","Standard_candidate",0.290796637504697,0.559,0.189,0.865816326257575,1,0.552171608314811,0.552171608314811,657
2.53818403555985e-43,1.33202212143623,0.311,0.115,9.2963528486415e-39,"SLC35E3",0.196,1.33202212143623,"Malignant_enriched",3,2,0,0.197368421052632,0.310660985945154,0.454038997214485,"Consistent_2_of_3","Standard_candidate",0.666011060718115,0.311,0.196,1,0.67,0.551902765179529,0.551902765179529,658
1.2228496370148e-24,0.504558354291594,0.519,0.32,4.47880908053041e-20,"IARS2",0.199,0.504558354291594,"Malignant_enriched",3,3,2,0.431754874651811,0.520032137316096,0.581578947368421,"Consistent_3_of_3","Standard_candidate",0.252279177145797,0.519,0.199,0.967441872497763,1,0.551786075161114,0.551786075161114,659
1.05618315715483e-26,0.643314090845108,0.416,0.226,3.8683764313953e-22,"ENDOV",0.19,0.643314090845108,"Malignant_enriched",3,3,0,0.359712230215827,0.410421107477015,0.481578947368421,"Consistent_3_of_3","Standard_candidate",0.321657045422554,0.416,0.19,1,1,0.551614261355639,0.551614261355639,660
1.18244580398386e-50,0.948753584004195,0.483,0.221,4.3308260016713e-46,"VPS51",0.262,0.948753584004195,"Malignant_enriched",3,2,1,0.23021582733813,0.460433570750788,0.655263157894737,"Consistent_2_of_3","Standard_candidate",0.474376792002097,0.483,0.262,1,0.67,0.551594198000524,0.551594198000524,661
5.07972269031994e-30,0.711490901412376,0.372,0.181,1.86049923255658e-25,"ACY1",0.191,0.711490901412376,"Malignant_enriched",3,3,0,0.302158273381295,0.364976864718458,0.447368421052632,"Consistent_3_of_3","Standard_candidate",0.355745450706188,0.372,0.191,1,1,0.551536362676547,0.551536362676547,662
2.34694532977318e-39,1.23801131275132,0.36,0.157,8.59592196482725e-35,"RNF14",0.203,1.23801131275132,"Malignant_enriched",3,2,0,0.205035971223022,0.347915767957398,0.462395543175487,"Consistent_2_of_3","Standard_candidate",0.61900565637566,0.36,0.203,1,0.67,0.551351414093915,0.551351414093915,663
2.45517875654003e-26,0.649195191235029,0.415,0.229,8.99233771370353e-22,"EBAG9",0.186,0.649195191235029,"Malignant_enriched",3,3,1,0.255395683453237,0.399543271115405,0.589473684210526,"Consistent_3_of_3","Standard_candidate",0.324597595617515,0.415,0.186,1,1,0.551349398904379,0.551349398904379,664
1.93068602202989e-43,1.04815778328708,0.453,0.227,7.07133062428667e-39,"TMEM98",0.226,1.04815778328708,"Malignant_enriched",3,2,2,0.0215827338129496,0.415553233999811,0.723684210526316,"Consistent_2_of_3","Standard_candidate",0.52407889164354,0.453,0.226,1,0.67,0.550819722910885,0.550819722910885,665
4.94464574305107e-31,0.801184476988638,0.324,0.145,1.81102594984988e-26,"MTUS1",0.179,0.801184476988638,"Malignant_enriched",3,3,0,0.255395683453237,0.316373647893004,0.426315789473684,"Consistent_3_of_3","Standard_candidate",0.400592238494319,0.324,0.179,1,1,0.55074805962358,0.55074805962358,666
2.09649466453125e-25,0.665156369744972,0.408,0.228,7.67862135831214e-21,"OGFR",0.18,0.665156369744972,"Malignant_enriched",3,3,1,0.278551532033426,0.420661945740285,0.575539568345324,"Consistent_3_of_3","Standard_candidate",0.332578184872486,0.408,0.18,1,1,0.550744546218122,0.550744546218122,667
6.97151594022045e-28,0.910614442676069,0.278,0.122,2.55338742826514e-23,"LINC00472",0.156,0.910614442676069,"Malignant_enriched",3,3,0,0.262589928057554,0.276666466269881,0.3,"Consistent_3_of_3","Standard_candidate",0.455307221338034,0.278,0.156,1,1,0.550626805334509,0.550626805334509,668
5.84392925448961e-53,0.77334911882807,0.557,0.265,2.14039752874936e-48,"TSPAN1",0.292,0.77334911882807,"Malignant_enriched",3,2,2,0.158273381294964,0.523018752568682,0.739473684210526,"Consistent_2_of_3","Standard_candidate",0.386674559414035,0.557,0.292,1,0.67,0.550468639853509,0.550468639853509,669
2.93851276107434e-27,0.844629946131082,0.311,0.149,1.07625968387109e-22,"MRPL35",0.162,0.844629946131082,"Malignant_enriched",3,3,0,0.303621169916435,0.311430456865998,0.320143884892086,"Consistent_3_of_3","Standard_candidate",0.422314973065541,0.311,0.162,1,1,0.550178743266385,0.550178743266385,670
1.15302697600523e-44,1.20241682693604,0.362,0.146,4.22307660231676e-40,"DNAJC30",0.216,1.20241682693604,"Malignant_enriched",3,2,0,0.205035971223022,0.349464905425022,0.45125348189415,"Consistent_2_of_3","Standard_candidate",0.60120841346802,0.362,0.216,1,0.67,0.549902103367005,0.549902103367005,671
1.27994950645969e-26,0.618913626902082,0.418,0.226,4.68794306235926e-22,"C15orf40",0.192,0.618913626902082,"Malignant_enriched",3,3,0,0.356545961002786,0.414456378014433,0.494736842105263,"Consistent_3_of_3","Standard_candidate",0.309456813451041,0.418,0.192,1,1,0.54936420336276,0.54936420336276,672
1.58065208617044e-52,1.21656323508504,0.341,0.116,5.78929633080786e-48,"TACO1",0.225,1.21656323508504,"Malignant_enriched",3,2,0,0.194986072423398,0.349496177870781,0.464028776978417,"Consistent_2_of_3","Standard_candidate",0.60828161754252,0.341,0.225,1,0.67,0.54927040438563,0.54927040438563,673
1.44033175495547e-25,0.680510128418004,0.392,0.214,5.2753590856999e-21,"GFPT1",0.178,0.680510128418004,"Malignant_enriched",3,3,1,0.323119777158774,0.402941983021119,0.525179856115108,"Consistent_3_of_3","Standard_candidate",0.340255064209002,0.392,0.178,1,1,0.549063766052251,0.549063766052251,674
1.19477754870131e-33,0.741613499124905,0.341,0.152,4.37599224987342e-29,"PSME3IP1",0.189,0.741613499124905,"Malignant_enriched",3,3,0,0.272980501392758,0.338380853739527,0.418421052631579,"Consistent_3_of_3","Standard_candidate",0.370806749562453,0.341,0.189,1,1,0.548701687390613,0.548701687390613,675
7.28868624140107e-27,0.641948830295929,0.404,0.216,2.66955422277556e-22,"TLE3",0.188,0.641948830295929,"Malignant_enriched",3,3,0,0.345403899721448,0.409372926816149,0.474820143884892,"Consistent_3_of_3","Standard_candidate",0.320974415147964,0.404,0.188,1,1,0.548643603786991,0.548643603786991,676
3.46580386646177e-27,0.615669584946277,0.412,0.218,1.26938532413029e-22,"ETFRF1",0.194,0.615669584946277,"Malignant_enriched",3,3,1,0.266187050359712,0.398954790133587,0.518421052631579,"Consistent_3_of_3","Standard_candidate",0.307834792473138,0.412,0.194,1,1,0.548158698118285,0.548158698118285,677
3.91207610137127e-33,0.604108306382486,0.406,0.2,1.43283699288824e-28,"CCZ1",0.206,0.604108306382486,"Malignant_enriched",3,3,0,0.317548746518106,0.408683104828262,0.455263157894737,"Consistent_3_of_3","Standard_candidate",0.302054153191243,0.406,0.206,1,1,0.547913538297811,0.547913538297811,678
7.12007093507263e-26,0.500469097314336,0.474,0.273,2.6077971806797e-21,"TMED7",0.201,0.500469097314336,"Malignant_enriched",3,3,1,0.323741007194245,0.459572761084491,0.631578947368421,"Consistent_3_of_3","Standard_candidate",0.250234548657168,0.474,0.201,1,1,0.547558637164292,0.547558637164292,679
1.62542404227655e-50,1.93950319978035,0.259,0.074,5.9532780972421e-46,"TMEM64",0.185,1.93950319978035,"Malignant_enriched",3,1,1,0.00557103064066852,0.306116760308217,0.841726618705036,"Sample_specific","Standard_candidate",0.969751599890175,0.259,0.185,1,0.33,0.547237899972544,0.547237899972544,680
4.19223933524927e-33,0.774113151791692,0.627,0.423,1.5354495789284e-28,"LY6E",0.204,0.774113151791692,"Malignant_enriched",3,2,2,0.211699164345404,0.632746118015425,0.913157894736842,"Consistent_2_of_3","Standard_candidate",0.387056575895846,0.627,0.204,1,0.67,0.546964143973962,0.546964143973962,681
2.28017845556809e-25,0.777470600450265,0.334,0.17,8.35138161136369e-21,"FBXL5",0.164,0.777470600450265,"Malignant_enriched",3,3,0,0.284210526315789,0.33314555802946,0.409470752089136,"Consistent_3_of_3","Standard_candidate",0.388735300225132,0.334,0.164,1,1,0.546783825056283,0.546783825056283,682
2.36607514053769e-49,1.27199786754357,0.309,0.1,8.66598680973333e-45,"CTPS2",0.209,1.27199786754357,"Malignant_enriched",3,2,1,0.0362116991643454,0.30120978133195,0.586842105263158,"Consistent_2_of_3","Standard_candidate",0.635998933771785,0.309,0.209,1,0.67,0.546599733442946,0.546599733442946,683
