"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.97504441152294e-12,1.15148618328842,0.178,0.292,7.23379766164391e-08,"3","NELFCD"
3.37503765067097e-12,0.838947178015679,0.259,0.418,1.23614128993475e-07,"3","ATRX"
3.42683214218192e-12,0.356229365081347,0.847,0.931,1.25511154039555e-07,"3","UBC"
5.95668433240066e-12,1.00816279513202,0.261,0.42,2.18169520358507e-07,"3","TCF25"
2.81279114176623e-11,1.12310979018795,0.171,0.273,1.0302128835833e-06,"3","AR"
3.81395363505448e-11,1.38092686721648,0.455,0.552,1.39689865837506e-06,"3","KDM5B"
3.9542466652587e-11,1.17144553463438,0.158,0.256,1.44828238361765e-06,"3","TUFT1"
3.96792029956425e-11,1.11715132077241,0.483,0.593,1.4532904889184e-06,"3","CCNL1"
7.09631868494393e-11,1.34256073167978,0.176,0.283,2.59909768154757e-06,"3","POGZ"
1.05522631701977e-10,0.749773353083005,0.63,0.741,3.86487190871662e-06,"3","IER2"
1.87544216755226e-10,0.355047545392182,0.395,0.573,6.8689944828769e-06,"3","SOX4"
2.15366348876057e-10,0.535594128797183,0.402,0.637,7.88800789393447e-06,"3","SRSF5"
3.75597179718753e-10,0.766570073820797,0.312,0.493,1.3756622304379e-05,"3","DDX3X"
5.02386291715883e-10,1.11895989047045,0.222,0.348,1.84004003203859e-05,"3","OGA"
7.28203606294631e-10,1.25699342789373,0.191,0.297,2.66711852841471e-05,"3","KCNK6"
1.10905855833333e-09,0.554673564004417,0.406,0.611,4.06203787575166e-05,"3","HSPA5"
1.12809403716801e-09,1.2045534827584,0.175,0.274,4.13175722053155e-05,"3","TBK1"
1.46336892571923e-09,1.08912929796334,0.207,0.322,5.35973502733927e-05,"3","ELP2"
1.63261077007827e-09,1.29817517416742,0.163,0.257,5.97960020648866e-05,"3","KAT6B"
1.95412751594453e-09,1.22343923626237,0.214,0.334,7.15718743989842e-05,"3","MSI2"
8.98809522899479e-09,0.915237246947097,0.316,0.497,0.000329197975857163,"3","DDX17"
3.18990646528117e-08,1.57703843111915,0.318,0.487,0.00116833514197388,"3","FDPS"
3.93591095633308e-08,0.948525948958106,0.304,0.471,0.00144156674686655,"3","ARGLU1"
4.69956368566778e-08,1.30383486658909,0.196,0.299,0.00172126219551268,"3","GON4L"
5.07633477588131e-08,1.16762950619089,0.226,0.338,0.00185925837501429,"3","HSPH1"
5.5896664666365e-08,0.916991807377371,0.501,0.563,0.00204727124007029,"3","BTG2"
1.16431996814178e-07,1.2442325959945,0.209,0.308,0.00426443831531609,"3","GLA"
4.57170539462753e-07,1.42841255951757,0.197,0.295,0.0167443281783628,"3","SPAG9"
6.74022253877846e-07,1.33032240422501,0.224,0.338,0.02468673907053,"3","OFD1"
1.24109737554182e-06,1.40078400918647,0.221,0.333,0.0454564324765946,"3","NPEPPS"
1.37452541327876e-06,0.819973250867769,0.321,0.484,0.050343367786748,"3","MLPH"
1.50053222088386e-06,1.41743471564152,0.174,0.256,0.0549584931220923,"3","THSD4"
1.51822400377481e-06,1.23926711302425,0.214,0.312,0.0556064723622561,"3","VEGFA"
1.93756222652742e-06,1.11204442834421,0.225,0.332,0.0709651541087932,"3","RNMT"
2.26574779068303e-06,1.51322013011717,0.172,0.254,0.0829852785815567,"3","SLC20A1"
2.37727185745188e-06,0.263092468979127,0.585,0.611,0.0870699590510324,"3","AZGP1"
2.68153090000235e-06,0.97464693369032,0.267,0.387,0.098213750743486,"3","PBX1"
2.81028821143917e-06,0.982151163907923,0.526,0.582,0.102929616032171,"3","HSPA1A"
3.42580716744852e-06,0.566594117005529,0.71,0.867,0.125473613314969,"3","MT-ND5"
6.61512769413476e-06,1.81653384881663,0.295,0.324,0.24228566692538,"3","LDLR"
6.94728280030061e-06,0.924925950732741,0.298,0.443,0.25445117984381,"3","F11R"
7.49467053701244e-06,1.28204465854482,0.385,0.444,0.274499803088617,"3","EVL"
1.04542942080026e-05,1.19925945529031,0.434,0.551,0.382898979662302,"3","PNISR"
1.34057342270163e-05,0.861497041962837,0.206,0.288,0.490998421798699,"3","MXD1"
1.38771924888613e-05,0.295855899830633,0.53,0.714,0.508266052097034,"3","ZFP36"
1.76515172376686e-05,1.2584027979323,0.214,0.31,0.646504470346851,"3","NFIA"
3.91785752305607e-05,1.62883113148749,0.391,0.487,1,"3","LUC7L3"
8.70129693308406e-05,0.913859832404655,0.232,0.314,1,"3","USP53"
9.15288834546486e-05,1.13426525457452,0.213,0.293,1,"3","FGFR1"
9.43858511424462e-05,0.865611845540121,0.368,0.549,1,"3","ARID4B"
0.000112157768574181,0.69877649945661,0.302,0.411,1,"3","NR4A1"
0.000238055075311207,1.40675144354872,0.182,0.254,1,"3","POLR2B"
0.000565643068048201,1.46951802593532,0.211,0.299,1,"3","GPATCH2"
0.000575003551240339,1.00644946504408,0.322,0.473,1,"3","GOLGA4"
0.000629962008905953,1.00182100669994,0.321,0.474,1,"3","ACADVL"
0.00128105528379103,0.638536940480349,0.416,0.612,1,"3","SON"
0.00128568274212223,0.95534200427777,0.331,0.477,1,"3","CD46"
0.00128770048793643,0.714547454515952,0.413,0.618,1,"3","CSNK1A1"
0.00141771744169309,0.453957230397216,0.3,0.393,1,"3","CCN1"
0.00159509229350686,1.74866670337741,0.256,0.283,1,"3","CSAD"
0.00231095726723258,0.736966903055965,0.574,0.72,1,"3","LMNA"
0.00270518959864527,1.02727677414813,0.295,0.409,1,"3","IFRD1"
0.00281601479857543,0.90843007364632,0.296,0.412,1,"3","HNRNPH1"
0.00315758811188615,1.33615620267097,0.344,0.418,1,"3","NKTR"
0.00405889656200499,1.23467090002093,0.335,0.474,1,"3","WSB1"
0.00601677238069979,1.29544109670236,0.195,0.259,1,"3","NFKBIZ"
0.00801920698218353,0.786611020053323,0.416,0.604,1,"3","MT-ND4L"
0.00887763687295007,0.351324457361327,0.651,0.822,1,"3","JUN"
0.00903462111200008,1.55820564759943,0.219,0.293,1,"3","AL121944.1"
0,2.86549801240137,0.762,0.115,0,"4","SRGN"
0,3.7176545511057,0.72,0.087,0,"4","TRAC"
0,3.11002701118215,0.644,0.063,0,"4","CD3D"
0,3.39304598451757,0.609,0.065,0,"4","PTPRC"
0,3.03512437240894,0.747,0.214,0,"4","CXCR4"
0,3.5498487728584,0.58,0.052,0,"4","CD2"
0,2.87358831119088,0.594,0.087,0,"4","LAPTM5"
0,3.53700603729527,0.541,0.053,0,"4","TRBC2"
0,3.54555530208009,0.543,0.062,0,"4","CYTIP"
0,1.443554237936,0.664,0.203,0,"4","VIM"
0,3.59653365960215,0.508,0.072,0,"4","CLEC2D"
0,4.26349621278354,0.452,0.033,0,"4","IL7R"
0,3.47461802077167,0.45,0.043,0,"4","TRBC1"
0,4.98414169459244,0.431,0.025,0,"4","LTB"
0,3.29115471174279,0.443,0.051,0,"4","IL2RG"
0,2.74221438946219,0.446,0.062,0,"4","CD52"
0,2.29349470618126,0.664,0.292,0,"4","IL32"
0,3.22153800517716,0.409,0.044,0,"4","CD3E"
0,2.66142970451167,0.481,0.128,0,"4","RGCC"
0,3.35114224430228,0.396,0.044,0,"4","CD69"
0,2.97873979671244,0.416,0.064,0,"4","RGS1"
0,2.97700659115517,0.404,0.054,0,"4","CD7"
0,3.51784540161505,0.391,0.045,0,"4","FYB1"
0,2.91481306501538,0.396,0.057,0,"4","CD37"
0,2.38673819857274,0.526,0.189,0,"4","ANXA1"
0,2.4446794335528,0.525,0.192,0,"4","S100A4"
0,3.39994890149783,0.363,0.037,0,"4","LCK"
0,3.41073694116263,0.371,0.045,0,"4","SAMSN1"
0,3.00321136877028,0.374,0.049,0,"4","GPR183"
0,3.04895309024567,0.376,0.054,0,"4","CD53"
0,4.03073527441534,0.343,0.024,0,"4","SPOCK2"
0,3.60505348126237,0.355,0.038,0,"4","EVI2B"
0,3.25647402702324,0.375,0.063,0,"4","WIPF1"
0,2.94778945237687,0.352,0.05,0,"4","CD48"
0,2.40330395157096,0.754,0.452,0,"4","ZFP36L2"
0,2.78829545843348,0.357,0.061,0,"4","CORO1A"
0,3.16749851840952,0.348,0.055,0,"4","FYN"
0,3.74188035885122,0.312,0.025,0,"4","KLRB1"
0,3.15924311077486,0.339,0.053,0,"4","ACAP1"
0,3.163141204899,0.322,0.05,0,"4","PCED1B-AS1"
0,2.06489534588633,0.962,0.696,0,"4","HLA-B"
0,3.60161979236135,0.301,0.035,0,"4","EVI2A"
0,3.18805511914986,0.307,0.043,0,"4","ITM2A"
0,3.06639978842566,0.312,0.05,0,"4","GMFG"
0,2.9321510215372,0.329,0.071,0,"4","GPSM3"
0,2.72440703309669,0.322,0.068,0,"4","GYPC"
0,3.19733154937288,0.272,0.029,0,"4","CD247"
0,3.95556302321153,0.252,0.019,0,"4","CD6"
0,2.08653728033869,0.948,0.731,0,"4","HLA-A"
0,2.26782739537555,0.817,0.643,0,"4","SARAF"
0,1.9904379150949,0.947,0.795,0,"4","BTG1"
0,1.86976671331515,0.997,0.886,0,"4","TMSB4X"
0,1.27739010642507,0.911,0.816,0,"4","HLA-C"
0,1.23394014138668,0.967,0.908,0,"4","RPS29"
0,0.961917026366282,0.972,0.923,0,"4","RPS20"
0,1.98294770020776,0.998,0.95,0,"4","B2M"
0,1.19874908474003,0.962,0.914,0,"4","RPS25"
0,1.01545123821435,0.982,0.938,0,"4","RPS3"
0,0.881534671452988,0.985,0.946,0,"4","TPT1"
0,1.19725712527271,0.983,0.945,0,"4","RPL21"
0,0.944685064395062,0.978,0.941,0,"4","RPL27A"
0,1.04799736671559,0.987,0.951,0,"4","RPLP2"
0,0.881005782558653,0.981,0.946,0,"4","RPL34"
0,0.919105642748912,0.987,0.955,0,"4","RPS27A"
0,1.04966459456789,0.978,0.946,0,"4","RPS16"
0,0.84475271205833,0.991,0.968,0,"4","RPS19"
0,1.01397184752927,0.994,0.972,0,"4","RPS27"
0,1.0598862881722,0.99,0.968,0,"4","RPL13"
0,0.794417622866406,0.998,0.977,0,"4","EEF1A1"
0,0.875102585424862,0.995,0.981,0,"4","RPL10"
4.7981210736057e-305,0.748132149004709,0.985,0.948,1.75735982441882e-300,"4","RPS14"
6.83391371746645e-301,1.96075675064576,0.715,0.462,2.50298923815926e-296,"4","HLA-E"
7.19866624668718e-299,0.745026812750106,0.988,0.953,2.63658349951165e-294,"4","RPS15A"
2.61461585117416e-279,2.43135231828524,0.609,0.344,9.57629201651048e-275,"4","FXYD5"
7.06594666205523e-277,0.640925307708743,0.993,0.977,2.58797362444435e-272,"4","RPL13A"
1.42571184927841e-269,1.53052294381674,0.347,0.084,5.2218122191671e-265,"4","CCL5"
8.45425786964663e-266,0.753809229672236,0.962,0.928,3.09645648733678e-261,"4","FAU"
2.91828822339062e-264,0.753848364111861,0.974,0.94,1.06885224469905e-259,"4","RPL30"
8.60505409527216e-257,2.30396654031568,0.301,0.071,3.15168711293438e-252,"4","LSP1"
7.7139033257154e-256,3.11559136223215,0.376,0.121,2.82529423207652e-251,"4","RORA"
4.13333428239573e-255,1.95175152531478,0.281,0.06,1.51387501427026e-250,"4","CST7"
4.89727251986161e-255,2.90547537823997,0.525,0.255,1.79367503312452e-250,"4","CREM"
1.28174104344106e-241,1.88245095910196,0.363,0.105,4.69450474570724e-237,"4","CLEC2B"
6.11223809372282e-236,3.08409267699797,0.395,0.144,2.23866832420692e-231,"4","CDC42SE2"
1.5857897206396e-235,0.705304316752524,0.971,0.943,5.80811343081462e-231,"4","RPL11"
4.42155560547344e-235,2.01135120836019,0.631,0.404,1.6194389560607e-230,"4","ARHGDIB"
4.2026366362807e-234,2.76743863664493,0.463,0.202,1.53925769440417e-229,"4","STK4"
5.44125195081103e-234,0.60695600550737,0.986,0.957,1.99291293950405e-229,"4","RPL23A"
2.0768832363418e-229,0.688789573305689,0.986,0.963,7.60679254142549e-225,"4","RPS12"
2.55624295242185e-219,0.61102412535914,0.978,0.942,9.36249543754025e-215,"4","RPL19"
5.46730893008199e-217,0.604746326447884,0.982,0.959,2.00245656873183e-212,"4","RPL28"
3.22755828535023e-204,0.628253652544568,0.967,0.944,1.18212549759238e-199,"4","RPL9"
7.68547881108434e-201,0.606672571504094,0.984,0.958,2.81488346934775e-196,"4","RPL32"
1.56612185792233e-199,2.22167707269782,0.294,0.084,5.73607791682632e-195,"4","SLC2A3"
1.05126004315239e-197,0.703583338258656,0.962,0.932,3.85034503404994e-193,"4","RPL39"
2.65511321207269e-195,0.673609966247724,0.951,0.911,9.72461765053743e-191,"4","RPS7"
2.25064456220749e-190,0.542140440951074,0.987,0.956,8.24321077354116e-186,"4","RPL26"
2.60531065588827e-179,0.73248854075882,0.923,0.876,9.54221080825638e-175,"4","RPL27"
1.82991450458444e-176,0.559454001846516,0.977,0.945,6.70224486449098e-172,"4","RPL18A"
2.06426303746144e-175,2.59464374849676,0.499,0.296,7.56056980100627e-171,"4","LEPROTL1"
5.89238355149277e-169,2.10946224144982,0.437,0.212,2.15814439956974e-164,"4","LDHB"
8.56272876533821e-166,0.581090255103519,0.976,0.957,3.13618503759277e-161,"4","PTMA"
2.57443815828645e-164,0.953606007716071,0.817,0.822,9.42913719853994e-160,"4","RPL36AL"
1.34734891299657e-161,2.93390829476213,0.275,0.091,4.93480012874125e-157,"4","STK17B"
1.88421182612981e-160,0.683584061190938,0.965,0.934,6.90111423438306e-156,"4","EIF1"
3.24885018287486e-159,0.588666763298207,0.96,0.937,1.18992386797975e-154,"4","RPL31"
4.75975528358675e-153,0.537663174107449,0.975,0.95,1.74330797016648e-148,"4","RPS3A"
4.81583200701085e-148,0.5477039842356,0.971,0.938,1.76384663088779e-143,"4","RPS23"
5.03335180599166e-146,0.507514737617026,0.983,0.957,1.84351543246251e-141,"4","RPS6"
5.18207811550242e-146,2.34550081877867,0.464,0.275,1.89798793058392e-141,"4","LINC-PINT"
1.98662487895261e-143,0.539672755203001,0.976,0.93,7.27621228165181e-139,"4","RPL17"
3.45526451711712e-142,0.543973765364564,0.958,0.93,1.26552518203932e-137,"4","RPS13"
5.47473371705394e-140,1.30587092433489,0.776,0.802,2.00517597120818e-135,"4","PABPC1"
2.49863735255816e-138,0.610445014958689,0.918,0.903,9.15150916747951e-134,"4","UBA52"
7.05991153555635e-136,2.65992648849709,0.337,0.152,2.58576319901287e-131,"4","NR3C1"
1.61349993943073e-132,2.52421507728884,0.267,0.097,5.90960487815899e-128,"4","RAC2"
2.82201524486193e-131,0.482090823287915,0.967,0.942,1.03359130358313e-126,"4","RPL35A"
1.03169027561049e-129,2.24625731869683,0.324,0.138,3.77866880345096e-125,"4","DUSP2"
6.3994838803844e-120,0.653331916040014,0.872,0.87,2.34387496602959e-115,"4","RPSA"
3.54413049550387e-114,1.83849690501737,0.572,0.487,1.29807323528325e-109,"4","TSC22D3"
7.13404155696904e-110,0.710541271910932,0.841,0.836,2.61291406065548e-105,"4","RPS10"
2.73042617510682e-109,1.59801217947002,0.576,0.479,1.00004589089462e-104,"4","PNRC1"
9.22004346819082e-108,1.91986453342598,0.377,0.201,3.37693312065957e-103,"4","BIRC3"
2.67921072382503e-106,0.474662608924429,0.943,0.928,9.81287719708154e-102,"4","RPL35"
3.16273278299417e-106,2.11671290975573,0.398,0.234,1.15838250909944e-101,"4","STK17A"
2.90228401270794e-100,0.612013528421749,0.867,0.88,1.06299054249441e-95,"4","RPL38"
2.32368640734802e-96,1.51104726016664,0.447,0.279,8.51073383555288e-92,"4","EMP3"
1.38716050984148e-94,0.40978205429055,0.96,0.935,5.08061408334539e-90,"4","RPL18"
1.4880843346552e-93,1.23091694470599,0.574,0.442,5.45025768410812e-89,"4","CYBA"
2.26384257205058e-89,1.3399656624651,0.623,0.632,8.29154980439247e-85,"4","CALM1"
3.16730927154034e-89,0.553208931544312,0.881,0.851,1.16005869379436e-84,"4","RPL4"
6.63373437913123e-87,0.620524142720409,0.834,0.844,2.4296715537006e-82,"4","EEF1D"
6.97484039094854e-86,0.369896073167562,0.977,0.949,2.55460504158881e-81,"4","RPL15"
4.77369709272763e-85,2.59200541488162,0.3,0.16,1.74841429718242e-80,"4","EML4"
3.52713533807334e-84,1.12519521867244,0.652,0.637,1.29184858892274e-79,"4","SH3BGRL3"
2.91089951511383e-83,0.868909486735652,0.789,0.843,1.06614605640559e-78,"4","RPS26"
3.60781715792543e-83,1.68036490146698,0.377,0.225,1.32139911226177e-78,"4","TNFAIP3"
3.98284564497544e-82,0.347007602470481,0.984,0.958,1.45875704592871e-77,"4","RPS4X"
1.32533076106377e-81,0.328682983318441,0.988,0.962,4.85415644547215e-77,"4","RPS2"
1.81813464434173e-81,1.90496338388011,0.407,0.272,6.65909994836603e-77,"4","HMGB2"
1.11201666987845e-79,0.337328038819583,0.981,0.959,4.07287225509682e-75,"4","RPL3"
4.04413475336555e-79,0.36426132998716,0.961,0.949,1.48120479476767e-74,"4","RPL14"
5.49360065905625e-79,0.616119841876634,0.936,0.94,2.01208617738594e-74,"4","GAPDH"
2.17888539123572e-75,0.46595525996846,0.909,0.862,7.98038563393993e-71,"4","RPL5"
7.35380869120958e-75,0.373166359642361,0.956,0.939,2.69340597124242e-70,"4","RPS9"
5.69132971097017e-74,0.752868630466881,0.765,0.76,2.08450641993993e-69,"4","KLF6"
7.53434029369659e-72,2.58871046326989,0.268,0.143,2.75952747596931e-67,"4","SMCHD1"
1.84042292333055e-70,0.417158721550247,0.918,0.898,6.74073299899049e-66,"4","EEF1G"
6.04001409629631e-69,0.333679457168596,0.093,0.317,2.21221556290949e-64,"4","CMC1"
1.94143771687598e-68,0.280174904397127,0.997,0.989,7.11070978182997e-64,"4","RPL41"
1.63352736584746e-67,0.940917345558787,0.64,0.637,5.98295733015291e-63,"4","CD44"
2.94836846950058e-65,2.38820439209707,0.302,0.181,1.07986943563928e-60,"4","TUBA4A"
7.4606064745364e-64,0.423996332562449,0.919,0.882,2.7325217273637e-59,"4","RACK1"
8.75045927110617e-64,0.610788599829795,0.771,0.829,3.20494321263535e-59,"4","PFDN5"
9.26315907489167e-64,0.386709718292741,0.936,0.916,3.39272464276982e-59,"4","RPL24"
1.11176237649581e-62,0.386232432859916,0.929,0.919,4.07194088015357e-58,"4","RPS11"
4.95699023957167e-62,1.88889506440445,0.282,0.16,1.81554724514552e-57,"4","COTL1"
6.69060870397707e-62,0.298889766112022,0.994,0.987,2.45050234391864e-57,"4","RPLP1"
6.05942091757801e-60,0.703562457557789,0.698,0.74,2.21932350527212e-55,"4","YBX1"
1.4628581030457e-58,0.263518119947918,0.158,0.414,5.35786408821517e-54,"4","UBE2K"
3.57625263282441e-57,0.772671330983488,0.679,0.739,1.30983828929827e-52,"4","NOP53"
6.22184575194925e-57,0.928086692140845,0.62,0.674,2.27881322510893e-52,"4","ARPC2"
6.64702567783129e-57,0.356253345698006,0.133,0.365,2.43453962476249e-52,"4","BRD4"
7.31366509328182e-57,0.251715630333014,0.119,0.339,2.6787029770654e-52,"4","XRN2"
2.39049183072237e-55,0.291406321896445,0.125,0.346,8.75541537920375e-51,"4","ZMAT2"
8.87477232562456e-55,0.377048142703102,0.934,0.932,3.25047411198325e-50,"4","RPS28"
2.24921570979158e-54,0.321700061675639,0.137,0.365,8.23797745868265e-50,"4","PPP1CC"
2.45171707297873e-54,0.314832626375463,0.965,0.946,8.97965895149189e-50,"4","RPS17"
9.00778716229711e-54,0.254732299543088,0.119,0.331,3.29919212606294e-49,"4","FXR1"
1.00164652943536e-53,0.271151840415878,0.109,0.314,3.66863057870994e-49,"4","SIGIRR"
6.76735028379905e-53,0.613835471239343,0.761,0.783,2.47860971494424e-48,"4","NPM1"
3.30114507233647e-52,0.26257134025634,0.153,0.386,1.20907739419396e-47,"4","YTHDF2"
3.5888348537272e-52,1.95330421917324,0.325,0.222,1.31444665352613e-47,"4","RHOH"
6.26831012208537e-52,0.308373570189307,0.147,0.375,2.29583126531499e-47,"4","CHMP1B"
1.0537300181999e-51,0.623735542429909,0.734,0.794,3.85939156465896e-47,"4","EEF1B2"
7.48665552741268e-51,0.254650665014364,0.08,0.255,2.74206245347017e-46,"4","BAZ1B"
2.99128886544981e-50,0.284991773529955,0.088,0.268,1.09558945985965e-45,"4","CAND1"
7.59501740271597e-50,0.413602956573101,0.116,0.317,2.78175107391875e-45,"4","GRAMD1A"
7.75045692768264e-50,0.266806631481119,0.158,0.39,2.83868235433304e-45,"4","ANP32A"
8.28936509715234e-50,0.364038310778355,0.158,0.39,3.03606286048302e-45,"4","SEC11C"
2.12975217444951e-49,0.257882815210544,0.115,0.313,7.80043031413876e-45,"4","U2SURP"
2.41652693800145e-49,0.294295641203689,0.1,0.288,8.8507715631241e-45,"4","G3BP1"
8.05138193507111e-49,0.404684334811455,0.105,0.295,2.94889914753915e-44,"4","TSSC4"
2.24109738738748e-48,0.38752352751694,0.105,0.294,8.20824329104539e-44,"4","TMEM248"
3.93688141670714e-48,0.337496946120863,0.926,0.919,1.44192218768316e-43,"4","RPL37"
1.26689724348694e-47,1.47836012201474,0.501,0.503,4.64013784399528e-43,"4","ANKRD12"
1.30126119867464e-47,0.316314583027944,0.085,0.258,4.76599926626575e-43,"4","SNX5"
2.17148600618584e-47,0.262501272224403,0.197,0.454,7.95328464625626e-43,"4","SRP19"
2.25780618586581e-47,0.328401328864474,0.119,0.314,8.26944093635212e-43,"4","TRA2A"
2.76917729557701e-47,0.269541469118496,0.104,0.288,1.01423887627803e-42,"4","JPX"
3.17779449916331e-47,0.307568674557953,0.111,0.3,1.16389901326355e-42,"4","RNF126"
3.49186561738776e-47,0.383449008892707,0.09,0.265,1.27893070102444e-42,"4","ATG3"
4.46526414768733e-47,0.318969521671891,0.175,0.412,1.63544764673196e-42,"4","PNN"
5.13804316068763e-47,1.43229522539173,0.538,0.577,1.88185968803345e-42,"4","SRSF7"
6.01233314153664e-47,0.267341246690555,0.103,0.285,2.20207713641921e-42,"4","SNX6"
7.00922288361738e-47,0.379666496517435,0.135,0.344,2.5671979733537e-42,"4","EIF2A"
8.67408777814239e-47,0.402596941155505,0.174,0.411,3.17697138962243e-42,"4","SRSF10"
8.69807631377498e-47,0.346282535107857,0.117,0.312,3.18575743068322e-42,"4","TPGS1"
2.73008545788579e-46,0.648191429722034,0.2,0.458,9.99921099805251e-42,"4","FAM177A1"
3.52159389690419e-46,0.278691619356412,0.204,0.459,1.28981898068013e-41,"4","CHASERR"
4.93388516910146e-46,0.793998667218926,0.704,0.792,1.8070847820351e-41,"4","TPI1"
7.18433307763648e-46,0.329729200547792,0.104,0.285,2.63133383301514e-41,"4","CFDP1"
7.26917023846615e-46,0.32272286607901,0.116,0.307,2.66240629154061e-41,"4","BSDC1"
1.0075551853735e-45,0.34370873341024,0.126,0.324,3.69027162194898e-41,"4","C17orf49"
1.34730040679686e-45,0.329121818508396,0.11,0.295,4.93462246993418e-41,"4","ABCF1"
1.42903650484977e-45,0.389050381302201,0.089,0.259,5.23398910266277e-41,"4","SZRD1"
1.46043084259229e-45,0.281384701031687,0.098,0.273,5.34897400407851e-41,"4","TMF1"
1.65724142961424e-45,0.387494117808839,0.097,0.273,6.06981246010512e-41,"4","NTMT1"
1.81794595378008e-45,0.381139604590717,0.171,0.403,6.6584088503149e-41,"4","SCAF11"
2.58191230212528e-45,0.388719508589583,0.138,0.342,9.45651199776404e-41,"4","NOP56"
3.00267678940334e-45,0.30837462915818,0.17,0.399,1.09976040088687e-40,"4","DNAJC7"
3.50381197059816e-45,0.389219601475973,0.113,0.3,1.28330617235128e-40,"4","MOB4"
4.2385138275235e-45,0.364920871624692,0.14,0.346,1.55239807446876e-40,"4","ILF3"
4.65233384897302e-45,0.361088817106641,0.177,0.411,1.70396379552486e-40,"4","DGUOK"
7.21088471343942e-45,0.406372231593665,0.152,0.367,2.64105863514432e-40,"4","ARL5A"
9.13374751682346e-45,0.388442117134483,0.1,0.278,3.34532636551176e-40,"4","GORASP2"
9.73227833167426e-45,0.400745712469854,0.111,0.294,3.56454426175902e-40,"4","ATF6B"
