"integrated_rank","gene","final_integrated_score","final_tier","adjusted_biomarker_score","biomarker_score","avg_log2FC","absolute_log2FC","pct.1","pct.2","prevalence_difference","mean_sample_prevalence","minimum_sample_prevalence","maximum_sample_prevalence","consistency_category","sample_consistency_score","specificity_score","prevalence_score","significance_score","high_priority","robust_3sample","final_biological_category","biological_class","GO_BP_support","GO_CC_support","GO_MF_support","KEGG_support","pathway_support","epithelial_relevance","proliferation_relevance","mitochondrial_relevance","stress_relevance","metabolic_flag","biological_review_flag","strong_candidate","strong_3sample","review_category","final_review_status","pathway_support_score","biological_relevance_score","consistency_penalty","review_penalty","final_biological_score","tumor_priority_score","OXPHOS_priority_score","final_panel_rank"
120,"MRPS24",0.642557502347613,"Tier_3_Exploratory_Robust",0.653788866402394,0.653788866402394,0.615910931219153,0.615910931219153,0.865,0.596,0.269,0.85945470276762,0.802158273381295,0.921052631578947,"Consistent_3_of_3",1,0.269,0.865,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",4,0.490757773280479,0,0,0.490757773280479,0.705626103240838,0.849136659920718,48
312,"IDH1",0.566720259589589,"Tier_3_Exploratory_Robust",0.652815585137174,0.652815585137174,1.33292468109739,1.33292468109739,0.418,0.155,0.263,0.415142209645273,0.370503597122302,0.498607242339833,"Consistent_3_of_3",1,0.263,0.418,1,TRUE,TRUE,"Mitochondrial_Metabolic","Mitochondrial_OXPHOS",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Mitochondrial_OXPHOS","Standard",4,0.490563117027435,0,0,0.490563117027435,0.614685454798011,0.759444675541152,49
116,"COX7A2L",0.643668867594856,"Tier_3_Exploratory_Robust",0.65100144050133,0.65100144050133,0.710411524010644,0.710411524010644,0.837,0.613,0.224,0.835196285135797,0.784210526315789,0.919220055710306,"Consistent_3_of_3",1,0.224,0.837,1,FALSE,TRUE,"Mitochondrial_Metabolic","Mitochondrial_OXPHOS",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Mitochondrial_OXPHOS","Standard",4,0.490200288100266,0,0,0.490200288100266,0.690050504175465,0.842700432150399,50
83,"NDUFA6",0.653661511659396,"Tier_2_Strong_Robust_Candidate",0.649629397170681,0.649629397170681,0.609835177365444,0.609835177365444,0.884,0.651,0.233,0.883943752489578,0.847368421052632,0.930362116991644,"Consistent_3_of_3",1,0.233,0.884,1,FALSE,TRUE,"Mitochondrial_Metabolic","Mitochondrial_OXPHOS",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Mitochondrial_OXPHOS","Standard",4,0.489925879434136,0,0,0.489925879434136,0.700770289009738,0.851688819151204,51
246,"SDHB",0.592033162965059,"Tier_3_Exploratory_Robust",0.649396877741153,0.649396877741153,1.11357502192922,1.11357502192922,0.602,0.403,0.199,0.58967270986026,0.41726618705036,0.841225626740947,"Consistent_3_of_3",1,0.199,0.602,1,FALSE,TRUE,"Mitochondrial_Metabolic","Mitochondrial_OXPHOS",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Mitochondrial_OXPHOS","Standard",4,0.489879375548231,0,0,0.489879375548231,0.637488907209404,0.795219063322346,52
208,"DUT",0.603261364328547,"Tier_3_Exploratory_Robust",0.647726926253074,0.647726926253074,0.860215410024594,0.860215410024594,0.695,0.439,0.256,0.672758869579311,0.406474820143885,0.880222841225627,"Consistent_3_of_3",1,0.256,0.695,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",4,0.489545385250615,0,0,0.489545385250615,0.666904424188576,0.813318077875922,53
128,"TECR",0.638863888018151,"Tier_3_Exploratory_Robust",0.64564813193056,0.64564813193056,0.531585055444476,0.531585055444476,0.845,0.544,0.301,0.840413316612507,0.787769784172662,0.891364902506964,"Consistent_3_of_3",1,0.301,0.845,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",4,0.489129626386112,0,0,0.489129626386112,0.705176846175696,0.842694439579168,54
108,"NDUFB1",0.6459141343472,"Tier_3_Exploratory_Robust",0.640485453016786,0.640485453016786,0.53828362413429,0.53828362413429,0.833,0.55,0.283,0.838152418982568,0.747368421052632,0.885793871866295,"Consistent_3_of_3",1,0.283,0.833,1,FALSE,TRUE,"Mitochondrial_Metabolic","Mitochondrial_OXPHOS",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Mitochondrial_OXPHOS","Standard",4,0.488097090603357,0,0,0.488097090603357,0.697369908555875,0.838745635905036,55
121,"NDUFB8",0.641666147550104,"Tier_3_Exploratory_Robust",0.637047016735127,0.637047016735127,0.539576133881018,0.539576133881018,0.84,0.582,0.258,0.846069920196375,0.757894736842105,0.902877697841727,"Consistent_3_of_3",1,0.258,0.84,1,FALSE,TRUE,"Mitochondrial_Metabolic","Mitochondrial_OXPHOS",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Mitochondrial_OXPHOS","Standard",4,0.487409403347025,0,0,0.487409403347025,0.692566455857294,0.839114105020538,56
263,"MRPL21",0.5861559890297,"Tier_3_Exploratory_Robust",0.63684745104064,0.63684745104064,0.865979608325122,0.865979608325122,0.647,0.401,0.246,0.617177414790056,0.320143884892086,0.91578947368421,"Consistent_3_of_3",1,0.246,0.647,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",4,0.487369490208128,0,0,0.487369490208128,0.651496607864224,0.800454235312192,57
178,"MRPL24",0.617605489745714,"Tier_3_Exploratory_Robust",0.633857368796868,0.633857368796868,0.560458950374947,0.560458950374947,0.781,0.493,0.288,0.768982497626001,0.643884892086331,0.855263157894737,"Consistent_3_of_3",1,0.288,0.781,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",4,0.486771473759374,0,0,0.486771473759374,0.685650079078904,0.82635721063906,58
2,"CHCHD10",0.757554960075271,"Tier_2_Strong_Robust_Candidate",0.830779814806566,0.830779814806566,1.98223851845253,1.98223851845253,0.818,0.471,0.347,0.810558098016529,0.705035971223022,0.958217270194986,"Consistent_3_of_3",1,0.347,0.818,1,TRUE,TRUE,"Mitochondrial_Metabolic","Mitochondrial_OXPHOS",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Mitochondrial_OXPHOS","Standard",3,0.486155962961313,0,0,0.486155962961313,0.773772935182298,0.87283394444197,59
169,"NDUFB6",0.621294182168432,"Tier_3_Exploratory_Robust",0.630757124858498,0.630757124858498,0.612456998867984,0.612456998867984,0.733,0.445,0.288,0.729955452146127,0.697841726618705,0.760445682451253,"Consistent_3_of_3",1,0.288,0.733,1,FALSE,TRUE,"Mitochondrial_Metabolic","Mitochondrial_OXPHOS",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Mitochondrial_OXPHOS","Standard",4,0.4861514249717,0,0,0.4861514249717,0.674964993700474,0.815827137457549,60
166,"NDUFS7",0.621676176752716,"Tier_3_Exploratory_Robust",0.626104867526463,0.626104867526463,0.556038940211703,0.556038940211703,0.756,0.479,0.277,0.746091717741479,0.647482014388489,0.852631578947368,"Consistent_3_of_3",1,0.277,0.756,1,FALSE,TRUE,"Mitochondrial_Metabolic","Mitochondrial_OXPHOS",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Mitochondrial_OXPHOS","Standard",4,0.485220973505293,0,0,0.485220973505293,0.675736703634262,0.819031460257939,61
252,"NDUFA10",0.589013592323117,"Tier_3_Exploratory_Robust",0.612766641218333,0.612766641218333,0.67653312974666,0.67653312974666,0.676,0.461,0.215,0.651306112418378,0.377697841726619,0.807799442896936,"Consistent_3_of_3",1,0.215,0.676,1,FALSE,TRUE,"Mitochondrial_Metabolic","Mitochondrial_OXPHOS",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Mitochondrial_OXPHOS","Standard",4,0.482553328243667,0,0,0.482553328243667,0.642668324426417,0.7990299923655,62
280,"MRPS14",0.578811394781471,"Tier_3_Exploratory_Robust",0.609229995512245,0.609229995512245,0.565039964097961,0.565039964097961,0.655,0.367,0.288,0.647764521120239,0.575539568345324,0.713157894736842,"Consistent_3_of_3",1,0.288,0.655,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",4,0.481845999102449,0,0,0.481845999102449,0.651830498429286,0.793768998653674,63
319,"PPP1CC",0.564794158819369,"Tier_3_Exploratory_Robust",0.606209592719691,0.606209592719691,0.652876741757526,0.652876741757526,0.618,0.363,0.255,0.600778506354863,0.428057553956835,0.792105263157895,"Consistent_3_of_3",1,0.255,0.618,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",4,0.481241918543938,0,0,0.481241918543938,0.636773357451892,0.785462877815907,64
368,"RPN1",0.548066520529511,"Tier_3_Exploratory_Robust",0.604710224268713,0.604710224268713,0.7688817941497,0.7688817941497,0.54,0.287,0.253,0.53654087725275,0.503597122302158,0.568421052631579,"Consistent_3_of_3",1,0.253,0.54,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",4,0.480942044853743,0,0,0.480942044853743,0.62024857849405,0.769413067280614,65
3,"DBI",0.743245335955574,"Tier_2_Strong_Robust_Candidate",0.798515492510135,0.798515492510135,1.60572394008108,1.60572394008108,0.966,0.693,0.273,0.963724209021582,0.938848920863309,0.994428969359331,"Consistent_3_of_3",1,0.273,0.966,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",3,0.479703098502027,0,0,0.479703098502027,0.777280422378547,0.892754647753041,66
5,"MPC2",0.734046892959788,"Tier_2_Strong_Robust_Candidate",0.79498564862518,0.79498564862518,1.65428518900144,1.65428518900144,0.965,0.739,0.226,0.968318428382935,0.910526315789474,1,"Consistent_3_of_3",1,0.226,0.965,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",3,0.478997129725036,0,0,0.478997129725036,0.766444977018813,0.891495694587554,67
388,"CLTC",0.539719493715203,"Tier_3_Exploratory_Robust",0.590313208772378,0.590313208772378,0.669705670179023,0.669705670179023,0.562,0.341,0.221,0.580080418878502,0.373259052924791,0.798561151079137,"Consistent_3_of_3",1,0.221,0.562,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",4,0.478062641754476,0,0,0.478062641754476,0.613209623070332,0.769493962631713,68
43,"CKB",0.677003265448991,"Tier_2_Strong_Robust_Candidate",0.7892,0.7892,2.72474626626942,2.72474626626942,0.623,0.3,0.323,0.619685380562285,0.365789473684211,0.986072423398329,"Consistent_3_of_3",1,0.323,0.623,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",3,0.47784,0,0,0.47784,0.71542,0.82136,69
474,"EXOSC5",0.5073792795407,"Tier_3_Exploratory_Robust",0.587885246128035,0.587885246128035,0.896681969024276,0.896681969024276,0.404,0.179,0.225,0.395799419693098,0.309352517985612,0.465789473684211,"Consistent_3_of_3",1,0.225,0.404,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",4,0.477577049225607,0,0,0.477577049225607,0.581559836144812,0.737165573838411,70
357,"SURF1",0.549663076696097,"Tier_3_Exploratory_Robust",0.587312405824346,0.587312405824346,0.541699246594768,0.541699246594768,0.599,0.35,0.249,0.592731344905017,0.45125348189415,0.765789473684211,"Consistent_3_of_3",1,0.249,0.599,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",4,0.477462481164869,0,0,0.477462481164869,0.625159342038521,0.775993721747304,71
6,"FKBP4",0.732220761440943,"Tier_2_Strong_Robust_Candidate",0.780898230953857,0.780898230953857,1.43758584763086,1.43758584763086,0.889,0.522,0.367,0.887317449954419,0.857938718662953,0.926315789473684,"Consistent_3_of_3",1,0.367,0.889,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",3,0.476179646190771,0,0,0.476179646190771,0.77451438083385,0.872069469286157,72
399,"STMN1",0.537300774146,"Tier_3_Exploratory_Robust",0.629863255602616,0.629863255602616,1.14290604482093,1.14290604482093,0.521,0.357,0.164,0.51101683086898,0.278947368421053,0.930362116991644,"Consistent_3_of_3",1,0.164,0.521,1,FALSE,TRUE,"Proliferation_Relevant","Proliferation_CellCycle",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Proliferation","Standard",0,0.475972651120523,0,0,0.475972651120523,0.607452139460916,0.693158976680785,73
409,"MRPS36",0.534404444268245,"Tier_3_Exploratory_Robust",0.568637051597201,0.568637051597201,0.510953770879042,0.510953770879042,0.605,0.397,0.208,0.587051889056121,0.399280575539568,0.718421052631579,"Consistent_3_of_3",1,0.208,0.605,0.947785534915472,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",4,0.47372741031944,0,0,0.47372741031944,0.61162296805902,0.763758945716481,74
473,"ALG13",0.507611115278339,"Tier_3_Exploratory_Robust",0.568558555808311,0.568558555808311,0.658868446466485,0.658868446466485,0.466,0.251,0.215,0.460326288155812,0.39568345323741,0.495821727019499,"Consistent_3_of_3",1,0.215,0.466,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",4,0.473711711161662,0,0,0.473711711161662,0.585195494532909,0.743767566742493,75
109,"TM7SF2",0.645403669903999,"Tier_3_Exploratory_Robust",0.76429091830756,0.76429091830756,1.92552734646048,1.92552734646048,0.5,0.132,0.368,0.49327617806063,0.373259052924791,0.660526315789474,"Consistent_3_of_3",1,0.368,0.5,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",3,0.472858183661512,0,0,0.472858183661512,0.691101821407646,0.789287275492268,76
546,"PDHX",0.483562916646686,"Tier_4_Exploratory",0.562945788322698,0.562945788322698,0.783566306581581,0.783566306581581,0.365,0.155,0.21,0.356919402170684,0.284172661870504,0.457894736842105,"Consistent_3_of_3",1,0.21,0.365,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",4,0.47258915766454,0,0,0.47258915766454,0.562031025912944,0.721883736496809,77
538,"CPEB4",0.486235699804985,"Tier_4_Exploratory",0.56017904737039,0.56017904737039,0.732632378963121,0.732632378963121,0.395,0.197,0.198,0.385819659768447,0.287769784172662,0.465789473684211,"Consistent_3_of_3",1,0.198,0.395,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",4,0.472035809474078,0,0,0.472035809474078,0.564662666579637,0.727053714211117,78
553,"NDUFS1",0.480721832247528,"Tier_4_Exploratory",0.559791600012931,0.559791600012931,0.902332800103452,0.902332800103452,0.313,0.141,0.172,0.311328430291978,0.29136690647482,0.342618384401114,"Consistent_3_of_3",1,0.172,0.313,1,FALSE,TRUE,"Mitochondrial_Metabolic","Mitochondrial_OXPHOS",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Mitochondrial_OXPHOS","Standard",4,0.471958320002586,0,0,0.471958320002586,0.542927060004526,0.710537480003879,79
562,"TRUB2",0.472179413139186,"Tier_4_Exploratory",0.558627778866475,0.558627778866475,0.832222230931803,0.832222230931803,0.341,0.159,0.182,0.338068392961924,0.309352517985612,0.378947368421053,"Consistent_3_of_3",1,0.182,0.341,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",4,0.471725555773295,0,0,0.471725555773295,0.550119722603266,0.715788333659943,80
139,"PLAAT3",0.632808350168642,"Tier_3_Exploratory_Robust",0.7566,0.7566,2.56087183593064,2.56087183593064,0.588,0.393,0.195,0.561588295702684,0.338129496402878,0.978947368421053,"Consistent_3_of_3",1,0.195,0.588,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",3,0.47132,0,0,0.47132,0.67141,0.80458,81
508,"SECISBP2",0.495992541590779,"Tier_4_Exploratory",0.553307275213833,0.553307275213833,0.567258201710662,0.567258201710662,0.459,0.256,0.203,0.461177728393447,0.28133704735376,0.58421052631579,"Consistent_3_of_3",1,0.203,0.459,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",4,0.470661455042767,0,0,0.470661455042767,0.576057546324842,0.73779218256415,82
477,"IARS2",0.506552852447431,"Tier_3_Exploratory_Robust",0.551786075161114,0.551786075161114,0.504558354291594,0.504558354291594,0.519,0.32,0.199,0.520032137316096,0.431754874651811,0.581578947368421,"Consistent_3_of_3",1,0.199,0.519,0.967441872497763,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",4,0.470357215032223,0,0,0.470357215032223,0.58672512630639,0.744452103422999,83
71,"SCD",0.662744454338693,"Tier_2_Strong_Robust_Candidate",0.747879036238214,0.747879036238214,1.59103228990571,1.59103228990571,0.647,0.299,0.348,0.657431328064656,0.267409470752089,0.863157894736842,"Consistent_3_of_3",1,0.348,0.647,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",3,0.469575807247643,0,0,0.469575807247643,0.710757662683375,0.813763710871464,84
70,"RBBP7",0.663626237525903,"Tier_2_Strong_Robust_Candidate",0.734258862745949,0.734258862745949,1.40847090196759,1.40847090196759,0.677,0.313,0.364,0.660966520728586,0.510791366906475,0.881578947368421,"Consistent_3_of_3",1,0.364,0.677,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",3,0.46685177254919,0,0,0.46685177254919,0.715190601961082,0.815677658823785,85
14,"ATP5MC3",0.709240312118732,"Tier_2_Strong_Robust_Candidate",0.727128450278051,0.727128450278051,1.13542760222441,1.13542760222441,0.963,0.75,0.213,0.96202083634368,0.953237410071942,0.974930362116992,"Consistent_3_of_3",1,0.213,0.963,1,TRUE,TRUE,"Mitochondrial_Metabolic","Mitochondrial_OXPHOS",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Mitochondrial_OXPHOS","Standard",3,0.46542569005561,0,0,0.46542569005561,0.739694957597318,0.870738535083415,86
18,"HSPE1",0.702315962936845,"Tier_2_Strong_Robust_Candidate",0.7257256215936,0.7257256215936,1.0298049727488,1.0298049727488,0.963,0.691,0.272,0.960616845916318,0.935251798561151,0.986072423398329,"Consistent_3_of_3",1,0.272,0.963,1,TRUE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",3,0.46514512431872,0,0,0.46514512431872,0.75100396755776,0.87031768647808,87
26,"GPX1",0.694264363223507,"Tier_2_Strong_Robust_Candidate",0.7183856509076,0.7183856509076,0.977485207260803,0.977485207260803,0.895,0.559,0.336,0.898490467265537,0.846796657381616,0.946043165467626,"Consistent_3_of_3",1,0.336,0.895,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",3,0.46367713018152,0,0,0.46367713018152,0.74763497781766,0.85451569527228,88
82,"ACO2",0.654468968982492,"Tier_2_Strong_Robust_Candidate",0.717035277656129,0.717035277656129,1.39868222124903,1.39868222124903,0.624,0.287,0.337,0.615776570943802,0.503597122302158,0.743732590529248,"Consistent_3_of_3",1,0.337,0.624,1,TRUE,TRUE,"Mitochondrial_Metabolic","Mitochondrial_OXPHOS",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Mitochondrial_OXPHOS","Standard",3,0.463407055531226,0,0,0.463407055531226,0.693162347179645,0.799910583296839,89
12,"NDUFAB1",0.710650057452456,"Tier_2_Strong_Robust_Candidate",0.716729273665924,0.716729273665924,0.95303418932739,0.95303418932739,0.92,0.602,0.318,0.917649946894852,0.892086330935252,0.95,"Consistent_3_of_3",1,0.318,0.92,1,FALSE,TRUE,"Mitochondrial_Metabolic","Mitochondrial_OXPHOS",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Mitochondrial_OXPHOS","Standard",3,0.463345854733185,0,0,0.463345854733185,0.748455245783073,0.859018782099777,90
54,"NDUFAF3",0.672185538739713,"Tier_2_Strong_Robust_Candidate",0.705289747175892,0.705289747175892,0.983117977407135,0.983117977407135,0.805,0.448,0.357,0.800110534648077,0.713091922005571,0.921052631578947,"Consistent_3_of_3",1,0.357,0.805,1,FALSE,TRUE,"Other_Candidate","Other_Candidate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Standard_candidate",TRUE,TRUE,"Other_Research_Candidate","Standard",3,0.461057949435178,0,0,0.461057949435178,0.729251411511562,0.832586924152768,91
